symbol,currency,categoryName,currencyProfit,quoteId,quoteIdCross,marginMode,profitMode,pipsPrecision,contractSize,exemode,time,expiration,stopsLevel,precision,swapType,stepRuleId,type,instantMaxVolume,groupName,description,longOnly,trailingEnabled,marginHedgedStrong,swapEnable,percentage,bid,ask,high,low,lotMin,lotMax,lotStep,tickSize,tickValue,swapLong,swapShort,leverage,spreadRaw,spreadTable,starting,swap_rollover3days,marginMaintenance,marginHedged,initialMargin,timeString,shortSelling,currencyPair
CBUV.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,1738946699749,,0,4,2,226,3052,2147483647,ETFs,"iShares, UCITS, ACC, EUR",True,False,False,True,100.0,9.609,9.634,9.669,9.3,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.025,250.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
AVT.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961986861,,0,2,2,12,2436,2147483647,US,Avnet Inc,True,False,False,True,100.0,49.75,49.86,50.68,49.57,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.11,11.0,,0,0,0,0,Fri Feb 07 21:59:46 CET 2025,False,False
DRW3.DE_4,EUR,STC,EUR,6,4,103,6,2,1,1,1738946696736,,0,2,2,623,10,2147483647,Germany,Draegerwerk AG & Co KGaA - preference shares CFD,False,False,False,True,100.0,56.7,57.3,57.9,56.6,1.0,1000000.0,1.0,0.01,0.01,-0.02062,-0.00438,30.0,0.6,60.0,,0,0,0,0,Fri Feb 07 17:44:56 CET 2025,True,False
STRO.US,USD,STC,USD,6,15,104,6,2,1,1,1738961658097,,0,2,2,12,2436,2147483647,US,Sutro Biopharma Inc,True,False,False,True,100.0,1.98,2.0,2.11,1.97,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:54:18 CET 2025,False,False
EPR.US,USD,STC,USD,6,15,104,6,2,1,1,1738961997885,,0,2,2,12,2436,2147483647,US,EPR Properties,True,False,False,True,100.0,47.83,47.86,47.83,47.11,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Fri Feb 07 21:59:57 CET 2025,False,False
INGR.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961972828,,0,2,2,671,13,2147483647,US,Ingredion Inc CFD,False,False,False,True,100.0,127.37,127.92,127.6,125.44,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,25.0,0.55,55.0,,0,0,0,0,Fri Feb 07 21:59:32 CET 2025,True,False
CMPS.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961987861,,0,2,2,12,2436,2147483647,US,Compass Pathways PLC - ADR,True,False,False,True,100.0,4.38,4.4,4.61,4.27,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:47 CET 2025,False,False
FISV.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961996883,,0,2,2,671,3159,2147483647,US,CLOSE ONLY / Fiserv Inc CFD,False,False,False,True,100.0,229.72,230.52,232.8,228.57,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.8,80.0,,0,0,0,0,Fri Feb 07 21:59:56 CET 2025,True,False
BOOT.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961999889,,0,2,2,12,2436,2147483647,US,Boot Barn Holdings Inc,True,False,False,True,100.0,139.63,139.83,141.77,138.15,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.2,20.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,False,False
NICE.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961996883,,0,2,2,12,2436,2147483647,US,Nice Ltd - ADR,True,False,False,True,100.0,169.74,170.56,175.24,169.2,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.82,82.0,,0,0,0,0,Fri Feb 07 21:59:56 CET 2025,False,False
IUSQ.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946677662,,0,3,2,226,3052,2147483647,ETFs,"iShares, UCITS, ACC, EUR",True,False,False,True,100.0,88.8,88.85,89.29,88.75,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.05,50.0,,0,0,0,0,Fri Feb 07 17:44:37 CET 2025,False,False
FGP.UK_9,GBP,STC,GBP,6,15,104,6,4,1,1,1738946699246,,0,4,2,224,2434,2147483647,UK,Firstgroup PLC,True,False,False,True,100.0,1.618,1.624,1.639,1.523,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.006,60.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
OPRA.US,USD,STC,USD,6,15,104,6,2,1,1,1738961945272,,0,2,2,12,2436,2147483647,US,Opera Ltd - ADR,True,False,False,True,100.0,20.39,20.42,20.58,19.23,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Fri Feb 07 21:59:05 CET 2025,False,False
GIB.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961997886,,0,2,2,671,13,2147483647,US,CGI Inc CFD,False,False,False,True,100.0,118.5,118.95,119.18,117.02,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.45,45.0,,0,0,0,0,Fri Feb 07 21:59:57 CET 2025,True,False
F.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961800942,,0,2,2,671,3159,2147483647,US,CLOSE ONLY / Ford Motor Co CFD ,False,False,False,True,100.0,9.21,9.27,9.31,9.15,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.06,6.0,,0,0,0,0,Fri Feb 07 21:56:40 CET 2025,True,False
JEF.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961998386,,0,2,2,12,2436,2147483647,US,Jefferies Financial Group Inc,True,False,False,True,100.0,74.65,74.69,76.74,74.43,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,False,False
JXN.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961998387,,0,2,2,671,13,2147483647,US,Jackson Financial Inc - class A CFD,False,False,False,True,100.0,92.9,93.45,93.58,91.12,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.55,55.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
QDVE.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946697743,,0,3,2,226,3052,2147483647,ETFs,"iShares, UCITS, ACC, EUR",True,False,False,True,100.0,32.175,32.19,32.535,32.115,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.015,15.0,,0,0,0,0,Fri Feb 07 17:44:57 CET 2025,False,False
AMBUB.DK,DKK,STC,DKK,6,15,104,6,2,1,1,1738944597213,,0,2,2,225,2419,2147483647,Denmark,Ambu A/S - class B ,True,False,False,True,100.0,133.5,133.6,133.65,130.5,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.1,10.0,,0,0,0,0,Fri Feb 07 17:09:57 CET 2025,False,False
SMCP.FR,EUR,STC,EUR,6,15,104,6,3,1,1,1738946688698,,0,3,2,223,2423,2147483647,France,SMCP SA,True,False,False,True,100.0,3.625,3.725,3.73,3.35,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.1,100.0,,0,0,0,0,Fri Feb 07 17:44:48 CET 2025,False,False
PBRA.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738960895883,,0,2,2,671,13,2147483647,US,Petroleo Brasileiro SA Petrobras - ADR CFD,True,False,False,True,100.0,12.57,12.63,12.79,12.56,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.06,6.0,,0,0,0,0,Fri Feb 07 21:41:35 CET 2025,False,False
IT.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961995380,,0,2,2,12,2436,2147483647,US,Gartner Inc,True,False,False,True,100.0,527.39,527.84,535.0,525.74,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.45,45.0,,0,0,0,0,Fri Feb 07 21:59:55 CET 2025,False,False
FRSH.US,USD,STC,USD,6,15,104,6,2,1,1,1738961988363,,0,2,2,12,2436,2147483647,US,Freshworks Inc - class A,True,False,False,True,100.0,17.85,17.87,18.45,17.79,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:48 CET 2025,False,False
PENG.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961964310,,0,2,2,671,13,2147483647,US,Penguin Solutions Inc CFD,True,False,False,True,100.0,20.71,20.86,20.89,20.26,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,50.0,0.15,15.0,,0,0,0,0,Fri Feb 07 21:59:24 CET 2025,False,False
VWRA.UK,USD,ETF,USD,6,15,104,6,2,1,1,1738946695228,,0,2,2,226,3055,2147483647,ETFs,"Vanguard, UCITS, ACC, USD",True,False,False,True,100.0,143.2,143.3,144.62,143.1,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.1,10.0,,0,0,0,0,Fri Feb 07 17:44:55 CET 2025,False,False
MARA.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961999387,,0,2,2,12,2436,2147483647,US,Marathon Digital Holdings Inc,True,False,False,True,100.0,16.69,16.71,17.83,16.51,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,False,False
WDAY.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961992374,,0,2,2,671,3159,2147483647,US,Workday Inc CFD - class A ,False,False,False,True,100.0,271.7,272.67,280.01,270.94,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.97,97.0,,0,0,0,0,Fri Feb 07 21:59:52 CET 2025,True,False
UPBD.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961976335,,0,2,2,12,2436,2147483647,US,Upbound Group Inc,True,False,False,True,100.0,29.48,29.52,30.18,29.1,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:59:36 CET 2025,False,False
ICHN.NL,USD,ETF,USD,6,15,104,6,4,1,1,1738946656555,,0,4,2,226,3056,2147483647,ETFs,"iShares, UCITS, ACC, USD",True,False,False,True,100.0,4.9619,4.9789,5.0328,4.8468,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.017,170.0,,0,0,0,0,Fri Feb 07 17:44:16 CET 2025,False,False
DBB.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1738961999388,,0,2,2,671,70,2147483647,ETF,close only/ Invesco DB Base Metals Fund CFD,True,False,False,True,100.0,19.2,19.32,19.33,19.09,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.12,12.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,False,False
ACGL.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961991370,,0,2,2,12,2436,2147483647,US,Arch Capital Group Ltd,True,False,False,True,100.0,93.4,93.45,94.02,92.87,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.05,5.0,,0,0,0,0,Fri Feb 07 21:59:51 CET 2025,False,False
AMKR.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961948278,,0,2,2,671,13,2147483647,US,Amkor Technology Inc CFD,False,False,False,True,100.0,24.24,24.36,24.87,24.1,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.12,12.0,,0,0,0,0,Fri Feb 07 21:59:08 CET 2025,True,False
DWL.UK,GBP,STC,GBP,6,15,104,6,4,1,1,1738946699246,,0,4,2,224,2434,2147483647,UK,Dowlais Group Plc,True,False,False,True,100.0,0.7115,0.726,0.7185,0.687,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0145,145.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
CEMR.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946698744,,0,3,2,226,3052,2147483647,ETFs,"iShares, UCITS, ACC, EUR",True,False,False,True,100.0,12.45,12.484,12.512,12.44,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.034,34.0,,0,0,0,0,Fri Feb 07 17:44:58 CET 2025,False,False
EDM4.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,1738946690203,,0,4,2,226,3052,2147483647,ETFs,"iShares, UCITS, ACC, EUR",True,False,False,True,100.0,8.247,8.253,8.31,8.149,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.006,60.0,,0,0,0,0,Fri Feb 07 17:44:50 CET 2025,False,False
BLUE.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961991372,,0,2,2,12,2436,2147483647,US,Bluebird Bio Inc,True,False,False,True,100.0,6.22,6.24,6.7,6.06,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:51 CET 2025,False,False
MLI.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961996383,,0,2,2,12,2436,2147483647,US,Mueller Industries Inc,True,False,False,True,100.0,80.09,80.19,81.35,79.19,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.1,10.0,,0,0,0,0,Fri Feb 07 21:59:56 CET 2025,False,False
SGEN.US_4,USD,STC,USD,6,4,103,6,2,1,1,1702501190256,,0,2,2,671,13,2147483647,US,CLOSE ONLY \ Seattle Genetics Inc CFD,True,False,False,True,100.0,228.55,229.27,0.0,0.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,20.0,0.72,72.0,,0,0,0,0,Wed Dec 13 21:59:50 CET 2023,False,False
HSI.FR,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946628916,,0,3,2,226,3053,2147483647,ETFs,"CLOSE ONLY / Amundi, DIST, EUR",True,False,False,True,100.0,22.57,22.645,22.815,22.36,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.075,75.0,,0,0,0,0,Fri Feb 07 17:43:48 CET 2025,False,False
UU.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1738946684688,,0,3,2,572,14,2147483647,UK,United Utilities Group PLC CFD,False,False,False,True,100.0,9.923,9.957,10.039,9.723,1.0,1000000.0,1.0,0.001,0.001,-0.02556,0.0,20.0,0.034,34.0,,0,0,0,0,Fri Feb 07 17:44:44 CET 2025,True,False
VRM.US_4,USD,STC,USD,6,4,103,6,2,1,1,1732902981302,,0,2,2,671,13,2147483647,US,Vroom Inc CFD,True,False,False,True,100.0,5.05,5.24,0.0,0.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.19,19.0,,0,0,0,0,Fri Nov 29 18:56:21 CET 2024,False,False
BHVN.US,USD,STC,USD,6,15,104,6,2,1,1,1738961976336,,0,2,2,12,2436,2147483647,US,Biohaven Ltd,True,False,False,True,100.0,38.2,38.46,39.1,37.83,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.26,26.0,,0,0,0,0,Fri Feb 07 21:59:36 CET 2025,False,False
XPEV.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961956295,,0,2,2,12,2436,2147483647,US,Unable to resolve and collect data for all requested identifiers and fields. - ADR,True,False,False,True,100.0,16.85,16.87,17.68,16.45,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:16 CET 2025,False,False
BEAM.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961896160,,0,2,2,671,13,2147483647,US,Beam Therapeutics Inc CFD,False,False,False,True,100.0,27.07,27.24,27.81,26.72,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,30.0,0.17,17.0,,0,0,0,0,Fri Feb 07 21:58:16 CET 2025,True,False
TOM2.NL_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946699246,,0,3,2,224,2426,2147483647,Netherlands,TomTom NV,True,False,False,True,100.0,3.98,4.034,4.15,2.0,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.054,54.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
BMY.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961995882,,0,2,2,12,2436,2147483647,US,Bristol-Myers Squibb Co,True,False,False,True,100.0,56.54,56.56,57.66,56.18,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:55 CET 2025,False,False
GLDV.UK_9,USD,ETF,USD,6,15,104,6,4,1,1,1738946603303,,0,4,2,272,3055,2147483647,ETFs,"SPDR, DIST, USD",True,False,False,True,100.0,32.35,32.42,32.73,32.21,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.07,700.0,,0,0,0,0,Fri Feb 07 17:43:23 CET 2025,False,False
PNN.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1738946699244,,0,3,2,624,14,2147483647,UK,Pennon Group PLC CFD,True,False,False,True,100.0,4.445,4.473,4.553,4.443,1.0,1000000.0,1.0,0.001,0.001,-0.02556,0.0,20.0,0.028,28.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
TUI.UK_9,GBP,STC,GBP,6,15,104,6,3,1,1,1718984395022,,0,3,2,225,2434,2147483647,UK,TUI AG,True,False,False,True,100.0,5.675,5.725,0.0,0.0,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.05,50.0,,0,0,0,0,Fri Jun 21 17:39:55 CEST 2024,False,False
EURAUD,EUR,FX,AUD,5,4,101,5,4,100000,1,1739143648560,,0,5,3,5,984,2147483647,Minor,Euro to Australian Dollar currency pair,False,True,False,True,100.0,1.64788,1.64812,1.64866,1.64615,0.01,100.0,0.01,1e-05,1.0,-0.007239,0.000354,5.0,0.00024,2.4,,0,0,0,0,Mon Feb 10 00:27:28 CET 2025,True,True
ESPO.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1738961998887,,0,2,2,671,70,2147483647,ETF,"VanEck, DIST, USD",False,False,False,True,100.0,89.82,90.77,91.68,87.52,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,30.0,0.95,95.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
ARL.DE_9,EUR,STC,EUR,6,15,104,6,4,1,1,1704725175049,,0,4,2,222,2424,2147483647,Germany,CLOSE ONLY / Aareal Bank AG,True,False,False,True,100.0,33.8,34.0,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.2,2000.0,,0,0,0,0,Mon Jan 08 15:46:15 CET 2024,False,False
NTRS.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961997386,,0,2,2,671,13,2147483647,US,Nothern Trust Corp CFD ,False,False,False,True,100.0,113.37,113.78,114.42,112.15,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.41,41.0,,0,0,0,0,Fri Feb 07 21:59:57 CET 2025,True,False
BCP.PT_4,EUR,STC,EUR,6,4,103,6,4,1,1,1738946693723,,0,4,2,572,59,2147483647,Portugal,Banco Comercial Portugues SA CFD,False,False,False,True,100.0,0.4998,0.5024,0.507,0.4976,1.0,1000000.0,1.0,0.0001,0.0001,-0.02062,-0.00438,20.0,0.0026,26.0,,0,0,0,0,Fri Feb 07 17:44:53 CET 2025,True,False
EUCAR.FR_9,EUR,STC,EUR,6,15,104,6,4,1,1,1656689636800,,0,4,2,225,2423,2147483647,France,Europcar Mobility Group,True,False,False,True,100.0,0.5082,0.5088,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0006,6.0,,0,0,0,0,Fri Jul 01 17:33:56 CEST 2022,False,False
DRUG.US,USD,STC,USD,6,15,104,6,2,1,1,1738961989867,,0,2,2,12,2436,2147483647,US,Bright Minds Biosciences Inc,True,False,False,True,100.0,43.0,43.57,43.25,38.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.57,57.0,,0,0,0,0,Fri Feb 07 21:59:49 CET 2025,False,False
FAST.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961998888,,0,2,2,12,2436,2147483647,US,Fastenal Co,True,False,False,True,100.0,73.82,73.83,74.95,73.71,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,False,False
EMEIS.FR_9,EUR,STC,EUR,6,15,104,6,4,1,1,1738946670625,,0,4,2,226,2423,2147483647,France,Emeis SA,True,False,False,True,100.0,7.795,7.819,8.076,7.518,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.024,240.0,,0,0,0,0,Fri Feb 07 17:44:30 CET 2025,False,False
PRLB.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961992875,,0,2,2,671,13,2147483647,US,Proto Labs Inc CFD,False,False,False,True,100.0,41.84,42.17,46.28,41.5,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.33,33.0,,0,0,0,0,Fri Feb 07 21:59:52 CET 2025,True,False
ESAP.DE,USD,ETF,USD,6,15,104,6,4,1,1,1738946699247,,0,4,2,276,3052,2147483647,ETFs,"BNP, UCITS, ACC, USD",True,False,False,True,100.0,24.178,24.187,24.427,23.82,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.009,90.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
APPS.ES_4,EUR,STC,EUR,6,4,103,6,2,1,1,1731689091628,,0,2,2,623,11,2147483647,Spain,Applus Services SA CFD,True,False,False,True,100.0,12.44,13.12,0.0,0.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,30.0,0.68,68.0,,0,0,0,0,Fri Nov 15 17:44:51 CET 2024,False,False
XUCD.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946698744,,0,3,2,226,3052,2147483647,ETFs,"Xtrackers, UCITS, DIST, EUR",True,False,False,True,100.0,89.45,89.62,90.52,83.0,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.17,170.0,,0,0,0,0,Fri Feb 07 17:44:58 CET 2025,False,False
IQQX.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946678162,,0,3,2,226,3052,2147483647,ETFs,"iShares, UCITS, DIST, EUR",True,False,False,True,100.0,21.99,22.075,22.105,21.99,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.085,85.0,,0,0,0,0,Fri Feb 07 17:44:38 CET 2025,False,False
STHO.US,USD,STC,USD,6,15,104,6,2,1,1,1738961783409,,0,2,2,12,2436,2147483647,US,Star Holdings,True,False,False,True,100.0,8.42,8.5,8.69,8.42,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.08,8.0,,0,0,0,0,Fri Feb 07 21:56:23 CET 2025,False,False
RDSB.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1738946699247,,0,3,2,625,3158,2147483647,UK,Royal Dutch Shell PLC CFD,False,False,False,True,100.0,26.41,26.505,26.51,26.28,1.0,1000000.0,1.0,0.001,0.001,-0.02556,0.0,20.0,0.095,95.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,True,False
AUS200,USD,IND,USD,5,4,102,6,0,25,1,1726708687682,,0,0,3,6,908,2147483647,Asia-Pacific,Instrument CFD which price is based on quotations of the futures contract for S&P/ASX 200 index.,False,True,False,True,100.0,8208.0,8212.0,0.0,0.0,0.01,100.0,0.01,1.0,25.0,-0.024481,-0.000519,5.0,4.0,4.0,,0,0,0,0,Thu Sep 19 03:18:07 CEST 2024,True,False
LNC.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961998386,,0,2,2,12,2436,2147483647,US,Lincoln National Corp,True,False,False,True,100.0,37.19,37.21,37.22,34.97,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,False,False
ALT.US,USD,STC,USD,6,15,104,6,2,1,1,1738961988365,,0,2,2,12,2436,2147483647,US,Altimmune Inc,True,False,False,True,100.0,6.69,6.7,7.03,6.64,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 21:59:48 CET 2025,False,False
VUZI.US,USD,STC,USD,6,15,104,6,2,1,1,1738961999389,,0,2,2,12,2436,2147483647,US,Vuzix Corp,True,False,False,True,100.0,3.96,3.98,4.41,3.87,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,False,False
ESTC.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961996883,,0,2,2,12,2436,2147483647,US,Elastic NV,True,False,False,True,100.0,112.27,112.47,115.84,112.18,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.2,20.0,,0,0,0,0,Fri Feb 07 21:59:56 CET 2025,False,False
GD.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961995381,,0,2,2,671,13,2147483647,US,General Dynamics Corp CFD,False,False,False,True,100.0,254.22,255.17,256.76,253.55,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.95,95.0,,0,0,0,0,Fri Feb 07 21:59:55 CET 2025,True,False
IS3R.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946697743,,0,3,2,226,3052,2147483647,ETFs,"iShares, UCITS, ACC, EUR",True,False,False,True,100.0,82.7,82.71,83.0,82.4,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.01,10.0,,0,0,0,0,Fri Feb 07 17:44:57 CET 2025,False,False
ACA.FR_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946699749,,0,3,2,225,2423,2147483647,France,Credit Agricole SA,True,False,False,True,100.0,15.11,15.115,15.15,14.98,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.005,5.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
VTY.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1738946695728,,0,3,2,624,14,2147483647,UK,Vistry Group PLC CFD,False,False,False,True,100.0,5.801,5.829,6.045,5.776,1.0,1000000.0,1.0,0.001,0.001,-0.02556,0.0,20.0,0.028,28.0,,0,0,0,0,Fri Feb 07 17:44:55 CET 2025,True,False
ICOM.UK,USD,ETF,USD,6,15,104,6,4,1,1,1738946457053,,0,4,2,272,3055,2147483647,ETFs,"iShares, UCITS, ACC, USD",True,False,False,True,100.0,7.3175,7.35,7.35,7.2875,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0325,325.0,,0,0,0,0,Fri Feb 07 17:40:57 CET 2025,False,False
XCSI.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946354047,,0,3,2,226,3052,2147483647,ETFs,"Xtrackers, UCITS, EUR",True,False,False,True,100.0,31.365,31.48,31.56,29.66,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.115,115.0,,0,0,0,0,Fri Feb 07 17:39:14 CET 2025,False,False
VIV.FR_4,EUR,STC,EUR,6,4,103,6,4,1,1,1738946699747,,0,4,2,572,15,2147483647,France,Vivendi SA CFD,False,False,False,True,100.0,2.805,2.828,2.861,2.657,1.0,1000000.0,1.0,0.0001,0.0001,-0.02062,-0.00438,50.0,0.023,230.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,True,False
